cpdate,datestr2,cp
730560.333333333,2000-03-15 08:00,137.5
730560.354166667,2000-03-15 08:30,137.5
730560.375,2000-03-15 09:00,138.19
730560.395833333,2000-03-15 09:30,137.86
730560.416666667,2000-03-15 10:00,137.72
730560.4375,2000-03-15 10:30,138.72
730560.458333333,2000-03-15 11:00,139.16
730560.479166667,2000-03-15 11:30,139.72
730560.5,2000-03-15 12:00,139.5
730560.520833333,2000-03-15 12:30,140.06
730560.541666667,2000-03-15 13:00,139.69
730561.291666667,2000-03-16 07:00,141.5
730561.3125,2000-03-16 07:30,141.13
730561.333333333,2000-03-16 08:00,141.47
730561.354166667,2000-03-16 08:30,141.94
730561.375,2000-03-16 09:00,143.63
730561.395833333,2000-03-16 09:30,143.97
730561.416666667,2000-03-16 10:00,143.97
730561.4375,2000-03-16 10:30,143.56
730561.458333333,2000-03-16 11:00,144.22
730561.479166667,2000-03-16 11:30,144.72
730561.5,2000-03-16 12:00,145.28
730561.520833333,2000-03-16 12:30,146
730561.541666667,2000-03-16 13:00,146.31
730562.291666667,2000-03-17 07:00,145.61
730562.3125,2000-03-17 07:30,146.84
730562.333333333,2000-03-17 08:00,147
730562.354166667,2000-03-17 08:30,147.53
730562.375,2000-03-17 09:00,147.63
730562.395833333,2000-03-17 09:30,146.75
730562.416666667,2000-03-17 10:00,146.97
730562.4375,2000-03-17 10:30,146.78
730562.458333333,2000-03-17 11:00,147.13
730562.479166667,2000-03-17 11:30,146.94
730562.5,2000-03-17 12:00,146.41
730562.520833333,2000-03-17 12:30,146.94
730562.541666667,2000-03-17 13:00,146.69
730565.291666667,2000-03-20 07:00,147.03
730565.3125,2000-03-20 07:30,146.56
730565.333333333,2000-03-20 08:00,146.47
730565.354166667,2000-03-20 08:30,147.06
730565.375,2000-03-20 09:00,146.81
730565.395833333,2000-03-20 09:30,146.8
730565.416666667,2000-03-20 10:00,146.66
730565.4375,2000-03-20 10:30,146.34
730565.458333333,2000-03-20 11:00,146.25
730565.479166667,2000-03-20 11:30,145.75
730565.5,2000-03-20 12:00,145.81
730565.520833333,2000-03-20 12:30,145.8
730565.541666667,2000-03-20 13:00,145
730566.291666667,2000-03-21 07:00,144.5
730566.3125,2000-03-21 07:30,146.41
730566.333333333,2000-03-21 08:00,146.88
730566.354166667,2000-03-21 08:30,146.94
730566.375,2000-03-21 09:00,147.06
730566.395833333,2000-03-21 09:30,146.63
730566.416666667,2000-03-21 10:00,146.91
730566.4375,2000-03-21 10:30,147.13
730566.458333333,2000-03-21 11:00,147
730566.479166667,2000-03-21 11:30,147.41
730566.5,2000-03-21 12:00,147.5
730566.520833333,2000-03-21 12:30,148.06
730566.541666667,2000-03-21 13:00,149.69
730567.291666667,2000-03-22 07:00,149
730567.3125,2000-03-22 07:30,149.84
730567.333333333,2000-03-22 08:00,149.5
730567.354166667,2000-03-22 08:30,149.5
730567.375,2000-03-22 09:00,149.08
730567.395833333,2000-03-22 09:30,149.03
730567.416666667,2000-03-22 10:00,149.25
730567.4375,2000-03-22 10:30,149.06
730567.458333333,2000-03-22 11:00,149.19
730567.479166667,2000-03-22 11:30,149.81
730567.5,2000-03-22 12:00,150.14
730567.520833333,2000-03-22 12:30,150.38
730567.541666667,2000-03-22 13:00,150
730568.291666667,2000-03-23 07:00,149.91
730568.3125,2000-03-23 07:30,149.69
730568.333333333,2000-03-23 08:00,150.69
730568.354166667,2000-03-23 08:30,150.25
730568.375,2000-03-23 09:00,150.5
730568.395833333,2000-03-23 09:30,151.19
730568.416666667,2000-03-23 10:00,152
730568.4375,2000-03-23 10:30,152.25
730568.458333333,2000-03-23 11:00,153
730568.479166667,2000-03-23 11:30,153.38
730568.5,2000-03-23 12:00,152.88
730568.520833333,2000-03-23 12:30,152.91
730568.541666667,2000-03-23 13:00,152.63
730569.291666667,2000-03-24 07:00,153.44
730569.3125,2000-03-24 07:30,154.28
730569.333333333,2000-03-24 08:00,155.75
730569.354166667,2000-03-24 08:30,155
730569.375,2000-03-24 09:00,154.81
730569.395833333,2000-03-24 09:30,154.5
730569.416666667,2000-03-24 10:00,154.06
730569.4375,2000-03-24 10:30,154
730569.458333333,2000-03-24 11:00,153.19
730569.479166667,2000-03-24 11:30,152.88
730569.5,2000-03-24 12:00,152.44
730569.520833333,2000-03-24 12:30,152.56
730569.541666667,2000-03-24 13:00,153.28
730572.291666667,2000-03-27 07:00,153.03
730572.3125,2000-03-27 07:30,153.13
730572.333333333,2000-03-27 08:00,152.5
730572.354166667,2000-03-27 08:30,152.88
730572.375,2000-03-27 09:00,152.91
730572.395833333,2000-03-27 09:30,152.75
730572.416666667,2000-03-27 10:00,153.16
730572.4375,2000-03-27 10:30,152.75
730572.458333333,2000-03-27 11:00,152.75
730572.479166667,2000-03-27 11:30,152.25
730572.5,2000-03-27 12:00,152.5
730572.520833333,2000-03-27 12:30,152.44
730572.541666667,2000-03-27 13:00,152.48
730573.291666667,2000-03-28 07:00,152.19
730573.3125,2000-03-28 07:30,151.66
730573.333333333,2000-03-28 08:00,152.81
730573.354166667,2000-03-28 08:30,152.63
730573.375,2000-03-28 09:00,152.31
730573.395833333,2000-03-28 09:30,152.13
730573.416666667,2000-03-28 10:00,151.72
730573.4375,2000-03-28 10:30,151.88
730573.458333333,2000-03-28 11:00,152.19
730573.479166667,2000-03-28 11:30,152
730573.5,2000-03-28 12:00,152.13
730573.520833333,2000-03-28 12:30,151.06
730573.541666667,2000-03-28 13:00,151.02
730574.291666667,2000-03-29 07:00,151
730574.3125,2000-03-29 07:30,151.91
730574.333333333,2000-03-29 08:00,151.38
730574.354166667,2000-03-29 08:30,150.56
730574.375,2000-03-29 09:00,150.41
730574.395833333,2000-03-29 09:30,150.66
730574.416666667,2000-03-29 10:00,150.13
730574.4375,2000-03-29 10:30,150.38
730574.458333333,2000-03-29 11:00,150.16
730574.479166667,2000-03-29 11:30,151
730574.5,2000-03-29 12:00,150.91
730574.520833333,2000-03-29 12:30,151.97
730574.541666667,2000-03-29 13:00,150.91
730575.291666667,2000-03-30 07:00,151.38
730575.3125,2000-03-30 07:30,151.19
730575.333333333,2000-03-30 08:00,150.61
730575.354166667,2000-03-30 08:30,150.44
730575.375,2000-03-30 09:00,150.84
730575.395833333,2000-03-30 09:30,150.13
730575.416666667,2000-03-30 10:00,150.19
730575.4375,2000-03-30 10:30,150.81
730575.458333333,2000-03-30 11:00,150.88
730575.479166667,2000-03-30 11:30,149.69
730575.5,2000-03-30 12:00,149.64
730575.520833333,2000-03-30 12:30,147.63
730575.541666667,2000-03-30 13:00,149
730576.291666667,2000-03-31 07:00,149.56
730576.3125,2000-03-31 07:30,149.56
730576.333333333,2000-03-31 08:00,149.42
730576.354166667,2000-03-31 08:30,149.06
730576.375,2000-03-31 09:00,149.19
730576.395833333,2000-03-31 09:30,149.19
730576.416666667,2000-03-31 10:00,149.86
730576.4375,2000-03-31 10:30,150.44
730576.458333333,2000-03-31 11:00,150.84
730576.479166667,2000-03-31 11:30,151.31
730576.5,2000-03-31 12:00,151.78
730576.520833333,2000-03-31 12:30,150.78
730576.541666667,2000-03-31 13:00,150.59
730579.291666667,2000-04-03 07:00,150.52
730579.3125,2000-04-03 07:30,149.44
730579.333333333,2000-04-03 08:00,150.41
730579.354166667,2000-04-03 08:30,149.91
730579.375,2000-04-03 09:00,149.69
730579.395833333,2000-04-03 09:30,150.19
730579.416666667,2000-04-03 10:00,149.94
730579.4375,2000-04-03 10:30,149.5
730579.458333333,2000-04-03 11:00,150.14
730579.479166667,2000-04-03 11:30,150.81
730579.5,2000-04-03 12:00,150.41
730579.520833333,2000-04-03 12:30,150.38
730579.541666667,2000-04-03 13:00,150.88
730580.291666667,2000-04-04 07:00,152.34
730580.3125,2000-04-04 07:30,152.06
730580.333333333,2000-04-04 08:00,151.25
730580.354166667,2000-04-04 08:30,151.03
730580.375,2000-04-04 09:00,148.06
730580.395833333,2000-04-04 09:30,148.38
730580.416666667,2000-04-04 10:00,144.55
730580.4375,2000-04-04 10:30,145
730580.458333333,2000-04-04 11:00,146.69
730580.479166667,2000-04-04 11:30,148.38
730580.5,2000-04-04 12:00,147.06
730580.520833333,2000-04-04 12:30,150.5
730580.541666667,2000-04-04 13:00,150
730581.291666667,2000-04-05 07:00,148.77
730581.3125,2000-04-05 07:30,149.25
730581.333333333,2000-04-05 08:00,149.84
730581.354166667,2000-04-05 08:30,148.72
730581.375,2000-04-05 09:00,148.06
730581.395833333,2000-04-05 09:30,149.25
730581.416666667,2000-04-05 10:00,149.25
730581.4375,2000-04-05 10:30,149.63
730581.458333333,2000-04-05 11:00,149.75
730581.479166667,2000-04-05 11:30,150
730581.5,2000-04-05 12:00,150.38
730581.520833333,2000-04-05 12:30,149.63
730581.541666667,2000-04-05 13:00,148.88
730582.291666667,2000-04-06 07:00,150.25
730582.3125,2000-04-06 07:30,151
730582.333333333,2000-04-06 08:00,150.94
730582.354166667,2000-04-06 08:30,150.75
730582.375,2000-04-06 09:00,150.72
730582.395833333,2000-04-06 09:30,150.69
730582.416666667,2000-04-06 10:00,150.56
730582.4375,2000-04-06 10:30,150.75
730582.458333333,2000-04-06 11:00,150.47
730582.479166667,2000-04-06 11:30,150.13
730582.5,2000-04-06 12:00,149.56
730582.520833333,2000-04-06 12:30,149.78
730582.541666667,2000-04-06 13:00,150.25
730583.291666667,2000-04-07 07:00,150.59
730583.3125,2000-04-07 07:30,151.13
730583.333333333,2000-04-07 08:00,151.63
730583.354166667,2000-04-07 08:30,151.53
730583.375,2000-04-07 09:00,151.69
730583.395833333,2000-04-07 09:30,152.06
730583.416666667,2000-04-07 10:00,151.75
730583.4375,2000-04-07 10:30,151.81
730583.458333333,2000-04-07 11:00,151.25
730583.479166667,2000-04-07 11:30,151
730583.5,2000-04-07 12:00,151.06
730583.520833333,2000-04-07 12:30,151.5
730583.541666667,2000-04-07 13:00,151.63
730586.291666667,2000-04-10 07:00,151.69
730586.3125,2000-04-10 07:30,151.56
730586.333333333,2000-04-10 08:00,152.31
730586.354166667,2000-04-10 08:30,152.59
730586.375,2000-04-10 09:00,152.56
730586.395833333,2000-04-10 09:30,152.52
730586.416666667,2000-04-10 10:00,152.25
730586.4375,2000-04-10 10:30,151.48
730586.458333333,2000-04-10 11:00,151.66
730586.479166667,2000-04-10 11:30,151.88
730586.5,2000-04-10 12:00,151.66
730586.520833333,2000-04-10 12:30,150.97
730586.541666667,2000-04-10 13:00,150.72
730587.291666667,2000-04-11 07:00,149.84
730587.3125,2000-04-11 07:30,149.88
730587.333333333,2000-04-11 08:00,149.94
730587.354166667,2000-04-11 08:30,149.84
730587.375,2000-04-11 09:00,151.06
730587.395833333,2000-04-11 09:30,150.63
730587.416666667,2000-04-11 10:00,150.66
730587.4375,2000-04-11 10:30,151.19
730587.458333333,2000-04-11 11:00,150.81
730587.479166667,2000-04-11 11:30,150.44
730587.5,2000-04-11 12:00,150.88
730587.520833333,2000-04-11 12:30,149.81
730587.541666667,2000-04-11 13:00,150.06
730588.291666667,2000-04-12 07:00,150.59
730588.3125,2000-04-12 07:30,150.19
730588.333333333,2000-04-12 08:00,149.19
730588.354166667,2000-04-12 08:30,149.47
730588.375,2000-04-12 09:00,149
730588.395833333,2000-04-12 09:30,149.66
730588.416666667,2000-04-12 10:00,150.13
730588.4375,2000-04-12 10:30,150.19
730588.458333333,2000-04-12 11:00,150.25
730588.479166667,2000-04-12 11:30,150
730588.5,2000-04-12 12:00,149.81
730588.520833333,2000-04-12 12:30,148.5
730588.541666667,2000-04-12 13:00,146.75
730589.291666667,2000-04-13 07:00,146.97
730589.3125,2000-04-13 07:30,146.91
730589.333333333,2000-04-13 08:00,146.5
730589.354166667,2000-04-13 08:30,147.09
730589.375,2000-04-13 09:00,147.31
730589.395833333,2000-04-13 09:30,147.47
730589.416666667,2000-04-13 10:00,147.13
730589.4375,2000-04-13 10:30,147
730589.458333333,2000-04-13 11:00,147.75
730589.479166667,2000-04-13 11:30,146.81
730589.5,2000-04-13 12:00,145.59
730589.520833333,2000-04-13 12:30,146.84
730589.541666667,2000-04-13 13:00,144
730590.291666667,2000-04-14 07:00,142.38
730590.3125,2000-04-14 07:30,141.47
730590.333333333,2000-04-14 08:00,142
730590.354166667,2000-04-14 08:30,140.5
730590.375,2000-04-14 09:00,139
730590.395833333,2000-04-14 09:30,139.44
730590.416666667,2000-04-14 10:00,139.41
730590.4375,2000-04-14 10:30,139.81
730590.458333333,2000-04-14 11:00,139.28
730590.479166667,2000-04-14 11:30,138.53
730590.5,2000-04-14 12:00,137.25
730590.520833333,2000-04-14 12:30,136.5
730590.541666667,2000-04-14 13:00,135.81
730593.291666667,2000-04-17 07:00,137.38
730593.3125,2000-04-17 07:30,136
730593.333333333,2000-04-17 08:00,137.75
730593.354166667,2000-04-17 08:30,137.56
730593.375,2000-04-17 09:00,137.13
730593.395833333,2000-04-17 09:30,135.75
730593.416666667,2000-04-17 10:00,136.06
730593.4375,2000-04-17 10:30,136.56
730593.458333333,2000-04-17 11:00,135.09
730593.479166667,2000-04-17 11:30,136.88
730593.5,2000-04-17 12:00,137.94
730593.520833333,2000-04-17 12:30,138.19
730593.541666667,2000-04-17 13:00,140
730594.291666667,2000-04-18 07:00,141.13
730594.3125,2000-04-18 07:30,141.38
730594.333333333,2000-04-18 08:00,141.72
730594.354166667,2000-04-18 08:30,142.41
730594.375,2000-04-18 09:00,142.91
730594.395833333,2000-04-18 09:30,143.22
730594.416666667,2000-04-18 10:00,143
730594.4375,2000-04-18 10:30,143.13
730594.458333333,2000-04-18 11:00,143.28
730594.479166667,2000-04-18 11:30,143.47
730594.5,2000-04-18 12:00,143.22
730594.520833333,2000-04-18 12:30,142.53
730594.541666667,2000-04-18 13:00,143.94
730595.291666667,2000-04-19 07:00,143.63
730595.3125,2000-04-19 07:30,143.75
730595.333333333,2000-04-19 08:00,144.5
730595.354166667,2000-04-19 08:30,144.19
730595.375,2000-04-19 09:00,145
730595.395833333,2000-04-19 09:30,144.47
730595.416666667,2000-04-19 10:00,144.16
730595.4375,2000-04-19 10:30,144.34
730595.458333333,2000-04-19 11:00,143.25
730595.479166667,2000-04-19 11:30,143.78
730595.5,2000-04-19 12:00,143.27
730595.520833333,2000-04-19 12:30,142.78
730595.541666667,2000-04-19 13:00,143.06
730596.291666667,2000-04-20 07:00,143
730596.3125,2000-04-20 07:30,143.34
730596.333333333,2000-04-20 08:00,143.28
730596.354166667,2000-04-20 08:30,143.52
730596.375,2000-04-20 09:00,143.13
730596.395833333,2000-04-20 09:30,142.41
730596.416666667,2000-04-20 10:00,142.75
730596.4375,2000-04-20 10:30,143.02
730596.458333333,2000-04-20 11:00,143.22
730596.479166667,2000-04-20 11:30,142.66
730596.5,2000-04-20 12:00,143.38
730596.520833333,2000-04-20 12:30,143.53
730596.541666667,2000-04-20 13:00,143.39
730600.291666667,2000-04-24 07:00,142.47
730600.3125,2000-04-24 07:30,141.5
730600.333333333,2000-04-24 08:00,142.44
730600.354166667,2000-04-24 08:30,141.84
730600.375,2000-04-24 09:00,142.25
730600.395833333,2000-04-24 09:30,143.13
730600.416666667,2000-04-24 10:00,142.56
730600.4375,2000-04-24 10:30,142.5
730600.458333333,2000-04-24 11:00,141.81
730600.479166667,2000-04-24 11:30,141.41
730600.5,2000-04-24 12:00,141.38
730600.520833333,2000-04-24 12:30,141.25
730600.541666667,2000-04-24 13:00,143.06
730601.291666667,2000-04-25 07:00,145.09
730601.3125,2000-04-25 07:30,145.28
730601.333333333,2000-04-25 08:00,145.5
730601.354166667,2000-04-25 08:30,145.91
730601.375,2000-04-25 09:00,146.06
730601.395833333,2000-04-25 09:30,145.88
730601.416666667,2000-04-25 10:00,145.73
730601.4375,2000-04-25 10:30,146.13
730601.458333333,2000-04-25 11:00,146.63
730601.479166667,2000-04-25 11:30,147.13
730601.5,2000-04-25 12:00,147.09
730601.520833333,2000-04-25 12:30,147.41
730601.541666667,2000-04-25 13:00,147.91
730602.291666667,2000-04-26 07:00,148.06
730602.3125,2000-04-26 07:30,148
730602.333333333,2000-04-26 08:00,148.41
730602.354166667,2000-04-26 08:30,147.69
730602.375,2000-04-26 09:00,147.38
730602.395833333,2000-04-26 09:30,147.31
730602.416666667,2000-04-26 10:00,147.09
730602.4375,2000-04-26 10:30,147
730602.458333333,2000-04-26 11:00,147.25
730602.479166667,2000-04-26 11:30,147
730602.5,2000-04-26 12:00,147.03
730602.520833333,2000-04-26 12:30,146.56
730602.541666667,2000-04-26 13:00,146.38
730603.291666667,2000-04-27 07:00,144.59
730603.3125,2000-04-27 07:30,145.25
730603.333333333,2000-04-27 08:00,145
730603.354166667,2000-04-27 08:30,144.38
730603.375,2000-04-27 09:00,145.25
730603.395833333,2000-04-27 09:30,146.13
730603.416666667,2000-04-27 10:00,145.75
730603.4375,2000-04-27 10:30,145.28
730603.458333333,2000-04-27 11:00,145.06
730603.479166667,2000-04-27 11:30,146.72
730603.5,2000-04-27 12:00,146.69
730603.520833333,2000-04-27 12:30,146.69
730603.541666667,2000-04-27 13:00,146.5
730604.291666667,2000-04-28 07:00,146.5
730604.3125,2000-04-28 07:30,146.5
730604.333333333,2000-04-28 08:00,145.75
730604.354166667,2000-04-28 08:30,145.44
730604.375,2000-04-28 09:00,145.56
730604.395833333,2000-04-28 09:30,145.31
730604.416666667,2000-04-28 10:00,145.55
730604.4375,2000-04-28 10:30,146.06
730604.458333333,2000-04-28 11:00,145.63
730604.479166667,2000-04-28 11:30,145.88
730604.5,2000-04-28 12:00,145.88
730604.520833333,2000-04-28 12:30,145.63
730604.541666667,2000-04-28 13:00,145.22
730607.291666667,2000-05-01 07:00,146.31
730607.3125,2000-05-01 07:30,146.19
730607.333333333,2000-05-01 08:00,147.03
730607.354166667,2000-05-01 08:30,147.25
730607.375,2000-05-01 09:00,147.63
730607.395833333,2000-05-01 09:30,147.47
730607.416666667,2000-05-01 10:00,147.25
730607.4375,2000-05-01 10:30,146.88
730607.458333333,2000-05-01 11:00,147.38
730607.479166667,2000-05-01 11:30,147.69
730607.5,2000-05-01 12:00,148.22
730607.520833333,2000-05-01 12:30,147.5
730607.541666667,2000-05-01 13:00,147
730608.291666667,2000-05-02 07:00,146.48
730608.3125,2000-05-02 07:30,146.22
730608.333333333,2000-05-02 08:00,145.97
730608.354166667,2000-05-02 08:30,146.25
730608.375,2000-05-02 09:00,146.44
730608.395833333,2000-05-02 09:30,146.69
730608.416666667,2000-05-02 10:00,146.56
730608.4375,2000-05-02 10:30,146.69
730608.458333333,2000-05-02 11:00,146.25
730608.479166667,2000-05-02 11:30,145.5
730608.5,2000-05-02 12:00,145.25
730608.520833333,2000-05-02 12:30,145.39
730608.541666667,2000-05-02 13:00,144.5
730609.291666667,2000-05-03 07:00,143.56
730609.3125,2000-05-03 07:30,143.8
730609.333333333,2000-05-03 08:00,142.72
730609.354166667,2000-05-03 08:30,142
730609.375,2000-05-03 09:00,142.38
730609.395833333,2000-05-03 09:30,142
730609.416666667,2000-05-03 10:00,142.13
730609.4375,2000-05-03 10:30,141.63
730609.458333333,2000-05-03 11:00,142
730609.479166667,2000-05-03 11:30,141.55
730609.5,2000-05-03 12:00,140.94
730609.520833333,2000-05-03 12:30,139.78
730609.541666667,2000-05-03 13:00,141.69
730610.291666667,2000-05-04 07:00,141.88
730610.3125,2000-05-04 07:30,141.72
730610.333333333,2000-05-04 08:00,141.44
730610.354166667,2000-05-04 08:30,141.44
730610.375,2000-05-04 09:00,141.13
730610.395833333,2000-05-04 09:30,141.14
730610.416666667,2000-05-04 10:00,141.69
730610.4375,2000-05-04 10:30,141.31
730610.458333333,2000-05-04 11:00,141.28
730610.479166667,2000-05-04 11:30,141.25
730610.5,2000-05-04 12:00,141.19
730610.520833333,2000-05-04 12:30,141
730610.541666667,2000-05-04 13:00,141.31
730611.291666667,2000-05-05 07:00,141.69
730611.3125,2000-05-05 07:30,143.13
730611.333333333,2000-05-05 08:00,143.38
730611.354166667,2000-05-05 08:30,143.5
730611.375,2000-05-05 09:00,143.25
730611.395833333,2000-05-05 09:30,143.25
730611.416666667,2000-05-05 10:00,143.19
730611.4375,2000-05-05 10:30,143.48
730611.458333333,2000-05-05 11:00,143.14
730611.479166667,2000-05-05 11:30,143.69
730611.5,2000-05-05 12:00,143.41
730611.520833333,2000-05-05 12:30,143
730611.541666667,2000-05-05 13:00,143.44
730614.291666667,2000-05-08 07:00,142.88
730614.3125,2000-05-08 07:30,142.63
730614.333333333,2000-05-08 08:00,143.25
730614.354166667,2000-05-08 08:30,143.09
730614.375,2000-05-08 09:00,142.88
730614.395833333,2000-05-08 09:30,142.64
730614.416666667,2000-05-08 10:00,142.84
730614.4375,2000-05-08 10:30,142.38
730614.458333333,2000-05-08 11:00,142.72
730614.479166667,2000-05-08 11:30,142.13
730614.5,2000-05-08 12:00,142.19
730614.520833333,2000-05-08 12:30,142.63
730614.541666667,2000-05-08 13:00,142.53
730615.291666667,2000-05-09 07:00,142
730615.3125,2000-05-09 07:30,142.94
730615.333333333,2000-05-09 08:00,141.78
730615.354166667,2000-05-09 08:30,141.63
730615.375,2000-05-09 09:00,142.03
730615.395833333,2000-05-09 09:30,141.63
730615.416666667,2000-05-09 10:00,141.06
730615.4375,2000-05-09 10:30,141.5
730615.458333333,2000-05-09 11:00,140.78
730615.479166667,2000-05-09 11:30,141.19
730615.5,2000-05-09 12:00,141.47
730615.520833333,2000-05-09 12:30,141.44
730615.541666667,2000-05-09 13:00,141.63
730616.291666667,2000-05-10 07:00,140.5
