"Date","Time","Open","High","Low","Close","Up","Down"
01/07/2000,13:00,143.75,144.44,143.41,144.34,583700,0
01/10/2000,07:00,146.25,146.91,146.13,146.50,1942200,0
01/10/2000,07:30,146.44,146.75,146.00,146.13,387700,0
01/10/2000,08:00,146.13,146.34,145.31,145.38,416600,0
01/10/2000,08:30,145.41,145.63,145.03,145.38,332200,0
01/10/2000,09:00,145.38,145.94,145.33,145.94,205300,0
01/10/2000,09:30,145.78,145.94,145.53,145.72,153900,0
01/10/2000,10:00,145.88,146.06,145.00,145.81,64200,0
01/10/2000,10:30,145.94,145.97,145.41,145.69,255800,0
01/10/2000,11:00,145.72,146.00,145.41,145.47,259500,0
01/10/2000,11:30,145.63,146.00,145.41,145.75,214000,0
01/10/2000,12:00,145.69,146.31,145.63,146.22,204000,0
01/10/2000,12:30,146.25,146.78,145.89,146.59,444600,0
01/10/2000,13:00,146.44,146.63,145.00,145.81,519300,0
01/11/2000,07:00,145.81,145.97,145.38,145.97,1054100,0
01/11/2000,07:30,145.84,146.00,145.00,145.47,954900,0
01/11/2000,08:00,145.50,145.97,145.34,145.88,301600,0
01/11/2000,08:30,145.94,146.09,145.56,145.69,288700,0
01/11/2000,09:00,145.81,145.81,145.31,145.34,696500,0
01/11/2000,09:30,145.41,145.66,145.19,145.47,445200,0
01/11/2000,10:00,145.41,145.50,144.97,145.00,421500,0
01/11/2000,10:30,145.00,145.31,144.09,145.25,322900,0
01/11/2000,11:00,145.13,145.34,144.91,145.34,193600,0
01/11/2000,11:30,145.34,145.56,145.00,145.13,496500,0
01/11/2000,12:00,145.00,145.33,144.39,144.50,255700,0
01/11/2000,12:30,144.38,144.69,144.06,144.22,807600,0
01/11/2000,13:00,144.06,144.19,143.00,144.00,1060200,0
01/12/2000,07:00,144.59,144.59,143.06,143.50,829700,0
01/12/2000,07:30,143.50,143.84,142.88,143.00,594600,0
01/12/2000,08:00,143.06,144.25,143.00,144.02,518000,0
01/12/2000,08:30,144.16,144.47,143.81,144.00,1177000,0
01/12/2000,09:00,143.88,144.53,143.00,144.50,723800,0
01/12/2000,09:30,144.31,144.41,143.75,143.77,686000,0
01/12/2000,10:00,143.75,144.44,143.59,143.75,176300,0
01/12/2000,10:30,143.81,144.30,143.78,144.16,148000,0
01/12/2000,11:00,144.16,144.38,143.81,143.94,168100,0
01/12/2000,11:30,143.94,144.00,143.44,143.88,739200,0
01/12/2000,12:00,143.75,144.06,143.41,143.47,204000,0
01/12/2000,12:30,143.50,143.94,143.25,143.28,222400,0
01/12/2000,13:00,143.38,144.00,143.13,143.34,424500,0
01/13/2000,07:00,144.47,144.66,143.09,143.94,883800,0
01/13/2000,07:30,143.88,144.22,143.28,143.75,497300,0
01/13/2000,08:00,143.88,144.25,143.08,143.88,266300,0
01/13/2000,08:30,143.88,144.56,143.81,144.09,713000,0
01/13/2000,09:00,144.06,144.50,143.00,143.94,148500,0
01/13/2000,09:30,143.94,144.25,143.75,143.97,153200,0
01/13/2000,10:00,143.94,144.19,143.00,143.00,49300,0
01/13/2000,10:30,144.00,144.39,143.06,144.16,145600,0
01/13/2000,11:00,144.13,144.88,144.00,144.78,262200,0
01/13/2000,11:30,144.75,145.25,144.00,145.25,334100,0
01/13/2000,12:00,145.25,145.38,144.00,145.03,211600,0
01/13/2000,12:30,144.89,145.75,144.89,145.42,451900,0
01/13/2000,13:00,145.42,145.63,144.94,145.00,489300,0
01/14/2000,07:00,146.53,147.31,146.47,147.25,1651300,0
01/14/2000,07:30,147.09,147.38,146.00,147.19,637700,0
01/14/2000,08:00,147.25,147.44,147.00,147.27,187400,0
01/14/2000,08:30,147.31,147.47,146.94,147.13,368800,0
01/14/2000,09:00,147.13,147.13,146.50,147.09,551200,0
01/14/2000,09:30,147.09,147.09,145.97,146.25,809400,0
01/14/2000,10:00,146.38,146.66,146.19,146.50,462300,0
01/14/2000,10:30,146.34,146.97,146.34,146.88,93000,0
01/14/2000,11:00,146.78,146.94,146.50,146.78,140800,0
01/14/2000,11:30,146.77,146.92,146.56,146.81,43000,0
01/14/2000,12:00,146.77,147.13,146.31,146.31,771600,0
01/14/2000,12:30,146.31,146.75,146.13,146.56,264800,0
01/14/2000,13:00,146.56,147.00,146.31,146.56,868600,0
01/18/2000,07:00,145.34,145.94,145.22,145.94,895700,0
01/18/2000,07:30,145.72,146.31,145.06,146.00,647600,0
01/18/2000,08:00,145.00,146.47,145.00,145.63,817300,0
01/18/2000,08:30,145.66,145.75,145.19,145.64,432300,0
01/18/2000,09:00,145.66,145.86,145.41,145.56,401300,0
01/18/2000,09:30,145.63,145.94,145.47,145.91,271700,0
01/18/2000,10:00,145.91,146.00,145.63,145.75,529500,0
01/18/2000,10:30,145.75,146.19,145.56,146.00,311100,0
01/18/2000,11:00,146.02,146.25,145.75,145.75,362800,0
01/18/2000,11:30,145.75,146.36,145.67,146.28,301200,0
01/18/2000,12:00,146.25,146.55,146.03,146.03,472000,0
01/18/2000,12:30,146.25,146.63,146.13,146.19,134100,0
01/18/2000,13:00,146.25,146.41,145.00,145.63,627400,0
01/19/2000,07:00,145.31,145.69,145.00,145.56,730400,0
01/19/2000,07:30,145.66,146.31,145.42,146.16,422100,0
01/19/2000,08:00,146.19,146.41,145.91,146.06,419800,0
01/19/2000,08:30,146.00,146.38,145.91,146.00,373200,0
01/19/2000,09:00,145.94,146.06,145.63,145.81,311000,0
01/19/2000,09:30,145.94,146.22,145.83,146.13,346700,0
01/19/2000,10:00,146.06,146.36,145.94,146.03,185200,0
01/19/2000,10:30,146.22,146.27,145.89,146.00,70100,0
01/19/2000,11:00,146.09,146.47,145.89,146.27,165700,0
01/19/2000,11:30,146.31,146.31,145.94,146.00,335300,0
01/19/2000,12:00,146.13,146.23,146.00,146.06,109700,0
01/19/2000,12:30,146.00,146.13,145.16,145.66,1105300,0
01/19/2000,13:00,145.50,145.81,145.38,145.75,739700,0
01/20/2000,07:00,146.97,146.97,146.25,146.53,451700,0
01/20/2000,07:30,146.50,146.75,146.00,146.28,170900,0
01/20/2000,08:00,146.19,146.63,146.13,146.31,235400,0
01/20/2000,08:30,146.38,146.50,146.00,146.25,105800,0
01/20/2000,09:00,146.25,146.25,145.03,145.38,403500,0
01/20/2000,09:30,145.31,145.34,144.63,145.00,405000,0
01/20/2000,10:00,145.00,145.00,144.13,144.50,438100,0
01/20/2000,10:30,144.44,144.86,143.81,144.75,295300,0
01/20/2000,11:00,144.73,144.94,144.53,144.84,805100,0
01/20/2000,11:30,144.88,145.25,144.56,144.97,326300,0
01/20/2000,12:00,144.91,145.44,144.69,144.69,917100,0
01/20/2000,12:30,144.81,145.38,144.09,145.00,455700,0
01/20/2000,13:00,144.94,145.03,144.00,144.50,291500,0
01/21/2000,07:00,145.50,145.50,144.81,145.19,678600,0
01/21/2000,07:30,145.19,145.31,144.31,144.44,617900,0
01/21/2000,08:00,144.47,144.81,144.13,144.75,1073600,0
01/21/2000,08:30,144.84,145.06,144.63,144.69,225800,0
01/21/2000,09:00,144.63,144.88,144.25,144.28,391700,0
01/21/2000,09:30,144.27,144.88,144.27,144.66,868100,0
01/21/2000,10:00,144.64,144.86,144.39,144.63,322300,0
01/21/2000,10:30,144.50,144.81,144.44,144.81,520100,0
01/21/2000,11:00,144.83,145.13,144.66,144.81,364600,0
01/21/2000,11:30,144.83,145.00,144.47,144.63,132300,0
01/21/2000,12:00,144.64,144.83,144.22,144.44,80600,0
01/21/2000,12:30,144.31,144.63,144.16,144.56,236700,0
01/21/2000,13:00,144.13,144.59,144.09,144.13,472500,0
01/24/2000,07:00,145.66,145.84,144.91,145.00,706100,0
01/24/2000,07:30,145.09,145.25,144.09,144.22,403800,0
01/24/2000,08:00,144.19,144.78,143.59,143.67,201000,0
01/24/2000,08:30,143.77,144.06,143.06,143.47,544300,0
01/24/2000,09:00,143.53,143.88,143.28,143.72,197900,0
01/24/2000,09:30,143.72,144.13,143.00,143.83,319200,0
01/24/2000,10:00,143.81,143.97,143.56,143.78,139400,0
01/24/2000,10:30,143.81,143.91,143.38,143.50,115700,0
01/24/2000,11:00,143.63,143.73,142.38,142.75,851700,0
01/24/2000,11:30,142.69,142.81,141.00,141.75,465400,0
01/24/2000,12:00,141.63,142.00,141.00,141.02,679200,0
01/24/2000,12:30,140.94,141.38,139.94,139.94,812400,0
01/24/2000,13:00,140.03,140.50,139.41,140.09,1895500,0
01/25/2000,07:00,140.52,140.75,139.78,140.63,1155600,0
01/25/2000,07:30,140.75,141.47,140.63,141.00,1559900,0
01/25/2000,08:00,141.05,141.13,140.16,140.69,545700,0
01/25/2000,08:30,140.64,141.48,140.59,140.88,329200,0
01/25/2000,09:00,140.84,141.17,140.50,140.56,191200,0
01/25/2000,09:30,140.66,141.00,140.13,140.19,737900,0
01/25/2000,10:00,140.13,140.31,139.00,139.94,997500,0
01/25/2000,10:30,140.00,140.41,139.63,139.75,398800,0
01/25/2000,11:00,139.81,140.08,139.00,139.25,872400,0
01/25/2000,11:30,139.00,140.09,139.00,139.34,1314400,0
01/25/2000,12:00,139.73,140.63,139.63,140.19,487100,0
01/25/2000,12:30,140.20,141.19,139.78,140.84,284500,0
01/25/2000,13:00,141.00,141.63,140.89,141.13,456900,0
01/26/2000,07:00,141.00,141.38,140.00,141.38,384800,0
01/26/2000,07:30,141.44,141.55,141.06,141.25,220600,0
01/26/2000,08:00,141.25,141.36,140.75,140.78,204500,0
01/26/2000,08:30,140.75,140.75,140.09,140.63,720000,0
01/26/2000,09:00,140.78,140.88,140.45,140.69,197500,0
01/26/2000,09:30,140.69,140.78,140.50,140.63,152000,0
01/26/2000,10:00,140.69,140.78,140.52,140.75,393700,0
01/26/2000,10:30,140.66,141.19,140.59,141.06,275700,0
01/26/2000,11:00,141.06,141.23,140.91,140.91,363100,0
01/26/2000,11:30,140.94,141.50,140.81,141.31,562600,0
01/26/2000,12:00,141.19,141.34,140.53,140.88,562300,0
01/26/2000,12:30,140.81,141.13,140.28,140.41,185600,0
01/26/2000,13:00,140.53,140.97,140.38,140.66,506000,0
01/27/2000,07:00,141.84,141.84,141.25,141.44,939900,0
01/27/2000,07:30,141.47,142.13,141.47,141.75,889700,0
01/27/2000,08:00,141.75,142.22,141.69,141.81,605900,0
01/27/2000,08:30,141.97,142.17,141.31,141.38,404300,0
01/27/2000,09:00,141.44,141.52,140.89,141.00,462400,0
01/27/2000,09:30,141.14,141.20,140.69,140.70,345100,0
01/27/2000,10:00,140.69,140.80,139.69,139.69,1042300,0
01/27/2000,10:30,139.94,140.56,139.72,140.34,539400,0
01/27/2000,11:00,140.59,140.75,140.22,140.31,291400,0
01/27/2000,11:30,140.28,140.63,140.00,140.25,176800,0
01/27/2000,12:00,140.00,140.13,138.38,138.72,725600,0
01/27/2000,12:30,138.81,139.06,138.13,138.94,1176900,0
01/27/2000,13:00,138.75,140.23,138.75,140.13,940800,0
01/28/2000,07:00,139.44,139.88,138.44,139.63,1235500,0
01/28/2000,07:30,139.50,140.06,139.06,139.63,639000,0
01/28/2000,08:00,139.59,139.69,138.50,138.75,542900,0
01/28/2000,08:30,138.63,138.91,138.00,138.58,422400,0
01/28/2000,09:00,138.56,139.09,138.00,138.00,742000,0
01/28/2000,09:30,138.19,138.19,137.03,137.50,948500,0
01/28/2000,10:00,137.56,138.00,137.00,137.13,602600,0
01/28/2000,10:30,137.28,137.97,136.63,137.50,1430900,0
01/28/2000,11:00,137.44,138.25,137.13,138.25,268200,0
01/28/2000,11:30,138.22,138.34,137.28,137.50,649300,0
01/28/2000,12:00,137.50,138.38,137.13,137.36,340700,0
01/28/2000,12:30,137.63,137.63,136.69,136.69,481600,0
01/28/2000,13:00,136.78,137.00,135.53,136.31,2478200,0
01/31/2000,07:00,135.81,136.31,135.09,136.22,810900,0
01/31/2000,07:30,136.06,136.86,135.91,136.19,1201400,0
01/31/2000,08:00,136.00,136.16,135.09,135.50,530500,0
01/31/2000,08:30,135.63,136.19,135.44,135.63,298600,0
01/31/2000,09:00,135.50,135.75,135.25,135.31,558400,0
01/31/2000,09:30,135.25,136.22,135.00,136.00,930000,0
01/31/2000,10:00,136.06,136.44,135.69,136.38,394800,0
01/31/2000,10:30,136.38,136.63,136.19,136.31,540900,0
01/31/2000,11:00,136.31,136.63,136.20,136.31,159200,0
01/31/2000,11:30,136.25,136.84,135.81,136.84,759000,0
01/31/2000,12:00,136.75,137.88,136.63,137.75,1065800,0
01/31/2000,12:30,137.66,138.78,137.56,138.50,1312900,0
01/31/2000,13:00,138.50,139.44,138.25,139.41,1290100,0
02/01/2000,07:00,139.75,139.75,139.03,139.38,1106700,0
02/01/2000,07:30,139.47,139.73,138.53,138.94,482700,0
02/01/2000,08:00,139.00,139.81,138.94,139.50,813900,0
02/01/2000,08:30,139.41,139.97,139.34,139.86,397100,0
02/01/2000,09:00,139.88,139.97,139.22,139.41,464600,0
02/01/2000,09:30,139.22,140.25,139.13,140.19,367400,0
02/01/2000,10:00,140.25,140.34,139.97,140.34,773200,0
02/01/2000,10:30,140.25,140.61,140.09,140.39,543500,0
02/01/2000,11:00,140.25,140.36,139.09,140.00,486800,0
02/01/2000,11:30,139.88,140.63,139.84,140.34,477100,0
02/01/2000,12:00,140.31,140.50,139.88,140.25,451600,0
02/01/2000,12:30,140.28,141.09,140.03,140.75,486500,0
02/01/2000,13:00,140.66,141.69,140.00,140.94,841800,0
02/02/2000,07:00,141.28,141.75,141.13,141.19,1018600,0
02/02/2000,07:30,141.34,141.50,140.63,140.88,452700,0
02/02/2000,08:00,140.81,141.48,140.72,141.42,174500,0
02/02/2000,08:30,141.44,141.50,141.22,141.50,153200,0
02/02/2000,09:00,141.59,141.84,141.38,141.63,280500,0
02/02/2000,09:30,141.72,141.77,141.28,141.38,197700,0
02/02/2000,10:00,141.44,141.50,141.00,141.31,80800,0
02/02/2000,10:30,141.31,141.58,141.06,141.38,86200,0
02/02/2000,11:00,141.25,141.83,141.25,141.56,266300,0
02/02/2000,11:30,141.66,142.25,140.38,141.19,1137700,0
02/02/2000,12:00,140.94,142.19,140.75,142.00,528000,0
02/02/2000,12:30,142.13,142.25,141.78,142.11,348900,0
02/02/2000,13:00,142.16,142.25,141.03,141.30,1089300,0
02/03/2000,07:00,142.06,142.41,141.69,142.13,791200,0
02/03/2000,07:30,142.00,142.13,141.25,141.75,400100,0
02/03/2000,08:00,141.86,142.13,141.56,142.13,248500,0
02/03/2000,08:30,142.19,142.28,141.50,141.69,331000,0
02/03/2000,09:00,141.63,141.88,141.06,141.09,354300,0
02/03/2000,09:30,141.00,141.19,140.03,140.14,1209800,0
02/03/2000,10:00,140.00,141.59,140.00,141.53,1174000,0
02/03/2000,10:30,141.63,142.11,141.00,141.75,639500,0
02/03/2000,11:00,141.94,142.13,141.56,141.97,113200,0
02/03/2000,11:30,141.81,142.16,141.44,142.06,208800,0
02/03/2000,12:00,142.13,142.97,141.94,142.63,693400,0
02/03/2000,12:30,142.50,142.88,142.06,142.28,544600,0
02/03/2000,13:00,142.50,142.84,141.75,142.75,594300,0
02/04/2000,07:00,143.19,144.00,143.00,143.91,899900,0
02/04/2000,07:30,143.75,143.84,143.06,143.13,1151700,0
02/04/2000,08:00,143.38,143.56,142.88,143.34,209000,0
02/04/2000,08:30,143.50,143.59,143.00,143.03,168500,0
02/04/2000,09:00,143.06,143.73,143.00,143.25,179800,0
02/04/2000,09:30,143.19,143.50,143.02,143.13,99000,0
02/04/2000,10:00,143.14,143.75,143.13,143.50,156500,0
02/04/2000,10:30,143.44,143.63,143.25,143.63,152900,0
02/04/2000,11:00,143.69,143.69,143.02,143.25,275100,0
02/04/2000,11:30,143.13,143.61,142.08,143.50,129500,0
02/04/2000,12:00,143.61,143.84,143.22,143.61,180400,0
02/04/2000,12:30,143.63,143.66,142.41,142.47,311700,0
02/04/2000,13:00,142.38,142.91,142.13,142.69,624400,0
02/07/2000,07:00,142.56,142.72,142.00,142.00,655200,0
02/07/2000,07:30,142.00,142.50,141.06,142.47,343900,0
02/07/2000,08:00,142.28,142.59,141.84,141.94,294900,0
02/07/2000,08:30,141.78,142.50,141.78,142.38,234600,0
02/07/2000,09:00,142.27,142.41,141.94,142.22,180300,0
02/07/2000,09:30,142.08,142.31,141.66,141.75,191700,0
02/07/2000,10:00,141.75,142.00,141.75,141.88,187300,0
02/07/2000,10:30,142.00,142.13,141.63,141.97,132100,0
02/07/2000,11:00,141.84,142.19,141.03,141.88,1072500,0
02/07/2000,11:30,141.75,142.09,141.50,141.63,289700,0
02/07/2000,12:00,141.63,142.09,141.00,141.97,918100,0
02/07/2000,12:30,142.16,142.38,141.72,142.31,148800,0
02/07/2000,13:00,142.31,142.78,142.06,142.72,938900,0
02/08/2000,07:00,143.97,144.50,143.75,144.25,1237000,0
02/08/2000,07:30,144.28,144.41,144.00,144.39,799700,0
02/08/2000,08:00,144.23,144.53,143.78,144.00,311700,0
02/08/2000,08:30,143.94,144.23,143.00,144.19,173700,0
02/08/2000,09:00,144.06,144.19,143.78,143.94,118000,0
02/08/2000,09:30,144.00,144.22,143.81,143.83,87300,0
02/08/2000,10:00,143.94,144.13,143.09,143.80,379600,0
02/08/2000,10:30,143.94,144.09,143.66,144.00,91400,0
02/08/2000,11:00,143.97,144.23,143.97,144.00,94500,0
02/08/2000,11:30,144.00,144.34,143.06,144.20,209700,0
02/08/2000,12:00,144.13,144.31,143.88,144.25,349900,0
02/08/2000,12:30,144.31,144.56,144.00,144.00,241500,0
02/08/2000,13:00,144.00,144.50,143.78,144.31,396700,0
02/09/2000,07:00,144.47,144.47,143.44,143.75,549100,0
02/09/2000,07:30,143.72,144.28,143.44,144.06,251600,0
02/09/2000,08:00,144.06,144.28,143.09,143.94,358000,0
02/09/2000,08:30,144.13,144.30,143.44,143.69,310900,0
02/09/2000,09:00,143.63,143.75,142.78,143.00,1081400,0
02/09/2000,09:30,143.00,143.00,142.00,142.88,684200,0
02/09/2000,10:00,142.97,143.03,142.53,142.53,531600,0
02/09/2000,10:30,142.50,143.13,142.00,142.52,303100,0
02/09/2000,11:00,142.63,142.91,142.19,142.31,448800,0
02/09/2000,11:30,142.41,142.91,142.28,142.88,244800,0
02/09/2000,12:00,142.88,143.13,142.00,142.00,952700,0
02/09/2000,12:30,142.81,142.88,141.88,142.06,1105100,0
02/09/2000,13:00,142.00,142.23,141.38,141.50,952100,0
02/10/2000,07:00,141.63,142.00,141.03,141.28,1061800,0
02/10/2000,07:30,141.19,142.19,141.19,141.84,608600,0
02/10/2000,08:00,141.81,141.94,141.06,141.19,500900,0
02/10/2000,08:30,141.13,141.91,141.00,141.75,350300,0
02/10/2000,09:00,141.81,142.16,141.59,141.81,517400,0
02/10/2000,09:30,141.88,142.38,141.66,142.19,273200,0
02/10/2000,10:00,142.03,142.56,142.03,142.28,113800,0
02/10/2000,10:30,142.19,142.38,142.00,142.06,232700,0
02/10/2000,11:00,142.00,142.00,141.39,141.92,663900,0
02/10/2000,11:30,141.88,142.00,141.39,141.50,205200,0
02/10/2000,12:00,141.41,141.63,140.88,141.25,828500,0
02/10/2000,12:30,141.08,141.38,140.88,141.13,446200,0
02/10/2000,13:00,141.13,142.00,141.13,141.91,540200,0
02/11/2000,07:00,141.84,141.94,140.16,141.19,845100,0
02/11/2000,07:30,141.31,141.47,140.25,140.56,1353800,0
02/11/2000,08:00,140.44,140.94,140.44,140.72,203400,0
02/11/2000,08:30,140.66,140.84,140.33,140.75,556100,0
02/11/2000,09:00,140.81,141.44,140.81,140.88,128300,0
02/11/2000,09:30,140.97,141.16,140.50,140.91,101600,0
02/11/2000,10:00,140.94,141.09,140.63,140.73,365100,0
02/11/2000,10:30,140.75,140.78,140.25,140.69,61100,0
02/11/2000,11:00,140.55,140.84,140.25,140.28,165300,0
02/11/2000,11:30,140.25,140.31,139.50,139.75,1031500,0
02/11/2000,12:00,139.66,140.00,139.06,139.44,948100,0
02/11/2000,12:30,139.44,139.50,138.03,138.69,1111000,0
02/11/2000,13:00,138.69,139.50,138.00,139.19,1204000,0
02/14/2000,07:00,139.78,139.78,138.94,138.94,1422300,0
02/14/2000,07:30,139.09,139.53,138.50,138.52,1207500,0
02/14/2000,08:00,138.56,139.25,138.53,139.19,480300,0
02/14/2000,08:30,139.13,139.75,138.94,139.59,838700,0
02/14/2000,09:00,139.59,139.73,139.25,139.56,216700,0
02/14/2000,09:30,139.69,139.69,139.00,139.00,141100,0
02/14/2000,10:00,139.00,139.20,138.78,138.89,409800,0
02/14/2000,10:30,139.00,139.09,138.50,138.56,157500,0
02/14/2000,11:00,138.56,139.09,138.31,138.78,709900,0
02/14/2000,11:30,138.97,138.97,138.44,138.81,214800,0
02/14/2000,12:00,139.06,139.22,138.50,138.63,863600,0
02/14/2000,12:30,138.69,139.44,138.53,139.13,410500,0
02/14/2000,13:00,139.28,139.47,138.94,139.25,811200,0
02/15/2000,07:00,139.25,139.50,138.66,139.13,536100,0
02/15/2000,07:30,139.13,139.16,138.00,138.72,1021500,0
02/15/2000,08:00,138.50,139.19,138.22,139.00,1081900,0
02/15/2000,08:30,139.00,139.09,137.80,137.89,661200,0
02/15/2000,09:00,138.00,138.66,137.88,138.50,670900,0
02/15/2000,09:30,138.44,138.75,138.31,138.63,274500,0
02/15/2000,10:00,138.56,139.25,138.41,138.91,290500,0
02/15/2000,10:30,138.89,139.38,138.00,139.22,410600,0
02/15/2000,11:00,139.38,139.38,138.91,138.94,115000,0
02/15/2000,11:30,139.00,139.75,138.00,139.72,632300,0
02/15/2000,12:00,139.63,140.66,139.44,140.47,1749200,0
02/15/2000,12:30,140.44,141.19,140.06,140.84,872900,0
02/15/2000,13:00,140.81,141.22,140.41,140.56,1318200,0
02/16/2000,07:00,140.38,140.84,140.06,140.75,1377000,0
02/16/2000,07:30,140.91,140.94,140.16,140.38,791100,0
02/16/2000,08:00,140.44,140.53,140.00,140.22,1093400,0
02/16/2000,08:30,140.22,140.59,140.06,140.28,85500,0
02/16/2000,09:00,140.31,140.41,139.75,139.81,500000,0
02/16/2000,09:30,139.88,140.03,139.59,139.75,741300,0
02/16/2000,10:00,139.56,139.66,139.25,139.38,145300,0
02/16/2000,10:30,139.48,139.75,139.03,139.38,810500,0
02/16/2000,11:00,139.38,140.03,139.19,139.75,236400,0
02/16/2000,11:30,139.75,140.13,139.50,139.50,922000,0
02/16/2000,12:00,139.50,139.81,139.14,139.69,426200,0
02/16/2000,12:30,139.59,140.16,139.47,139.50,383700,0
02/16/2000,13:00,139.44,139.44,138.80,139.25,853600,0
02/17/2000,07:00,140.44,140.44,139.86,139.94,437300,0
02/17/2000,07:30,139.50,139.94,138.34,139.38,1112700,0
02/17/2000,08:00,139.47,139.47,138.72,138.97,564100,0
02/17/2000,08:30,139.00,139.34,138.06,139.00,567400,0
02/17/2000,09:00,139.06,139.06,138.22,138.38,720500,0
02/17/2000,09:30,138.38,138.97,138.38,138.97,245700,0
02/17/2000,10:00,139.00,139.13,138.00,139.03,229000,0
02/17/2000,10:30,139.16,139.63,139.16,139.47,533500,0
02/17/2000,11:00,139.50,140.13,139.41,139.56,431900,0
02/17/2000,11:30,139.50,139.67,139.00,139.25,770800,0
02/17/2000,12:00,139.25,139.63,138.81,139.00,283600,0
02/17/2000,12:30,138.88,139.13,138.28,138.63,620700,0
02/17/2000,13:00,138.50,139.31,138.44,139.06,492700,0
02/18/2000,07:00,138.88,138.88,138.03,138.06,1096100,0
02/18/2000,07:30,138.16,138.41,137.50,137.50,1019400,0
02/18/2000,08:00,137.53,138.09,137.50,137.94,472800,0
02/18/2000,08:30,137.75,138.16,137.63,137.89,142100,0
02/18/2000,09:00,138.09,138.19,137.38,137.59,254700,0
02/18/2000,09:30,137.53,137.78,137.06,137.06,537800,0
02/18/2000,10:00,137.25,137.25,136.70,137.06,519800,0
02/18/2000,10:30,137.06,137.19,136.16,136.50,319000,0
02/18/2000,11:00,136.50,136.78,135.91,136.19,691100,0
02/18/2000,11:30,136.25,136.66,135.13,136.06,259700,0
02/18/2000,12:00,135.84,136.06,134.91,135.66,1235600,0
02/18/2000,12:30,135.50,135.75,134.63,135.47,809900,0
02/18/2000,13:00,135.81,136.00,134.00,135.06,1044600,0
02/22/2000,07:00,135.19,135.97,135.08,135.09,1809300,0
02/22/2000,07:30,135.25,135.31,133.75,134.28,1505400,0
02/22/2000,08:00,134.17,134.59,133.72,133.94,1287000,0
02/22/2000,08:30,134.19,134.22,133.53,134.06,1622500,0
02/22/2000,09:00,133.97,134.75,133.75,134.56,1223400,0
02/22/2000,09:30,134.63,134.69,133.88,134.00,668600,0
02/22/2000,10:00,134.13,134.22,133.81,134.02,139200,0
02/22/2000,10:30,134.13,134.50,133.06,134.47,298900,0
02/22/2000,11:00,134.50,134.69,133.97,134.41,873100,0
02/22/2000,11:30,134.22,134.31,133.66,133.75,393200,0
02/22/2000,12:00,133.78,134.67,133.53,134.66,792100,0
02/22/2000,12:30,134.50,136.34,134.50,136.22,3485900,0
02/22/2000,13:00,136.13,136.31,135.19,135.42,1320900,0
02/23/2000,07:00,135.63,135.63,134.66,135.05,925700,0
02/23/2000,07:30,135.22,135.75,134.81,135.31,455900,0
02/23/2000,08:00,135.13,135.47,134.94,135.06,434400,0
02/23/2000,08:30,135.03,135.38,134.50,134.63,375400,0
02/23/2000,09:00,134.80,135.44,134.63,135.41,260900,0
02/23/2000,09:30,135.13,135.75,135.13,135.44,713400,0
02/23/2000,10:00,135.75,136.03,135.00,135.59,546200,0
02/23/2000,10:30,135.52,135.88,135.44,135.69,775000,0
02/23/2000,11:00,135.81,136.78,135.50,136.56,1474100,0
02/23/2000,11:30,136.75,137.13,136.50,136.59,1924200,0
02/23/2000,12:00,136.78,136.88,136.25,136.63,732600,0
02/23/2000,12:30,136.75,137.47,136.63,137.38,1817100,0
02/23/2000,13:00,137.19,137.41,136.09,136.63,1083600,0
02/24/2000,07:00,136.69,137.03,135.78,135.88,1492700,0
02/24/2000,07:30,136.00,136.06,135.00,135.44,1886000,0
02/24/2000,08:00,135.31,135.41,133.78,134.00,1722300,0
02/24/2000,08:30,134.00,134.53,133.69,134.00,1830400,0
02/24/2000,09:00,133.78,134.63,133.00,134.50,977900,0
02/24/2000,09:30,134.50,134.81,134.25,134.27,421000,0
02/24/2000,10:00,134.25,134.69,133.88,134.06,1162000,0
02/24/2000,10:30,134.28,134.91,134.06,134.41,302700,0
02/24/2000,11:00,134.55,134.78,134.00,134.00,251100,0
02/24/2000,11:30,134.00,134.55,133.09,133.94,1087200,0
02/24/2000,12:00,133.77,134.34,133.13,134.23,1001100,0
02/24/2000,12:30,134.38,136.00,134.00,135.94,2124300,0
02/24/2000,13:00,136.00,136.34,135.09,135.50,1270500,0
02/25/2000,07:00,135.19,136.13,135.00,135.94,2021600,0
02/25/2000,07:30,136.11,136.72,135.75,136.03,654500,0
02/25/2000,08:00,136.00,136.19,135.31,135.38,1775500,0
02/25/2000,08:30,135.28,135.91,135.28,135.44,290800,0
02/25/2000,09:00,135.44,135.48,134.69,134.81,379700,0
02/25/2000,09:30,134.89,135.39,134.88,135.31,135500,0
02/25/2000,10:00,135.36,135.88,135.06,135.06,209900,0
02/25/2000,10:30,135.00,135.25,134.00,134.63,850200,0
02/25/2000,11:00,134.59,134.84,133.78,133.94,422500,0
02/25/2000,11:30,133.78,134.56,133.53,134.13,520100,0
02/25/2000,12:00,134.16,134.48,133.63,134.38,735600,0
02/25/2000,12:30,134.03,134.80,133.53,134.00,513100,0
02/25/2000,13:00,133.86,134.22,133.13,133.72,1024500,0
02/28/2000,07:00,133.38,134.47,132.94,133.44,1803100,0
02/28/2000,07:30,133.56,134.00,132.72,133.84,1585100,0
02/28/2000,08:00,133.78,134.91,133.06,134.91,2317300,0
02/28/2000,08:30,134.92,134.97,134.06,134.47,963900,0
