ydatestr,ydate,openp,cp
1962-08-07,716825,57.75,57.36
1962-08-08,716826,57.36,57.51
1962-08-09,716827,57.51,57.57
1962-08-10,716828,57.57,57.55
1962-08-13,716831,57.55,57.63
1962-08-14,716832,57.63,58.25
1962-08-15,716833,58.25,58.66
1962-08-16,716834,58.66,58.64
1962-08-17,716835,58.64,59.01
1962-08-20,716838,59.01,59.37
1962-08-21,716839,59.37,59.12
1962-08-22,716840,59.12,59.78
1962-08-23,716841,59.78,59.7
1962-08-24,716842,59.7,59.58
1962-08-27,716845,59.58,59.55
1962-08-28,716846,59.55,58.79
1962-08-29,716847,58.79,58.66
1962-08-30,716848,58.66,58.68
1962-08-31,716849,58.68,59.12
1962-09-04,716853,59.12,58.56
1962-09-05,716854,58.56,58.12
1962-09-06,716855,58.12,58.36
1962-09-07,716856,58.36,58.38
1962-09-10,716859,58.38,58.45
1962-09-11,716860,58.45,58.59
1962-09-12,716861,58.59,58.84
1962-09-13,716862,58.84,58.7
1962-09-14,716863,58.7,58.89
1962-09-17,716866,58.89,59.08
1962-09-18,716867,59.08,59.03
1962-09-19,716868,59.03,58.95
1962-09-20,716869,58.95,58.54
1962-09-21,716870,58.54,57.69
1962-09-24,716873,57.45,56.63
1962-09-25,716874,56.63,56.96
1962-09-26,716875,56.96,56.15
1962-09-27,716876,56.15,55.77
1962-09-28,716877,55.77,56.27
1962-10-01,716880,56.27,55.49
1962-10-02,716881,55.49,56.1
1962-10-03,716882,56.1,56.16
1962-10-04,716883,56.16,56.7
1962-10-05,716884,56.7,57.07
1962-10-08,716887,57.07,57.07
1962-10-09,716888,57.07,57.2
1962-10-10,716889,57.2,57.24
1962-10-11,716890,57.24,57.05
1962-10-12,716891,57.05,56.95
1962-10-15,716894,56.95,57.27
1962-10-16,716895,57.27,57.08
1962-10-17,716896,57.08,56.89
1962-10-18,716897,56.89,56.34
1962-10-19,716898,56.34,55.59
1962-10-22,716901,55.48,54.96
1962-10-23,716902,54.96,53.49
1962-10-24,716903,53.49,55.21
1962-10-25,716904,55.17,54.69
1962-10-26,716905,54.69,54.54
1962-10-29,716908,55.34,55.72
1962-10-30,716909,55.72,56.54
1962-10-31,716910,56.54,56.52
1962-11-01,716911,56.52,57.12
1962-11-02,716912,57.12,57.75
1962-11-05,716915,57.75,58.35
1962-11-07,716917,58.35,58.71
1962-11-08,716918,58.71,58.32
1962-11-09,716919,58.32,58.78
1962-11-12,716922,58.78,59.59
1962-11-13,716923,59.59,59.46
1962-11-14,716924,59.46,60.16
1962-11-15,716925,60.16,59.97
1962-11-16,716926,59.97,60.16
1962-11-19,716929,60.16,59.82
1962-11-20,716930,59.82,60.45
1962-11-21,716931,60.45,60.81
1962-11-23,716933,60.81,61.54
1962-11-26,716936,61.54,61.36
1962-11-27,716937,61.36,61.73
1962-11-28,716938,61.73,62.12
1962-11-29,716939,62.12,62.41
1962-11-30,716940,62.41,62.26
1962-12-03,716943,62.26,61.94
1962-12-04,716944,61.94,62.64
1962-12-05,716945,62.64,62.39
1962-12-06,716946,62.39,62.93
1962-12-07,716947,62.93,63.06
1962-12-10,716950,63.06,62.27
1962-12-11,716951,62.27,62.32
1962-12-12,716952,62.32,62.63
1962-12-13,716953,62.63,62.42
1962-12-14,716954,62.42,62.57
1962-12-17,716957,62.57,62.37
1962-12-18,716958,62.37,62.07
1962-12-19,716959,62.07,62.58
1962-12-20,716960,62.58,62.82
1962-12-21,716961,62.82,62.64
1962-12-24,716964,62.64,62.63
1962-12-26,716966,62.63,63.02
1962-12-27,716967,63.02,62.93
1962-12-28,716968,62.93,62.96
1962-12-31,716971,62.96,63.1
1963-01-02,716973,63.1,62.69
1963-01-03,716974,62.69,63.72
1963-01-04,716975,63.72,64.13
1963-01-07,716978,64.13,64.12
1963-01-08,716979,64.12,64.74
1963-01-09,716980,64.74,64.59
1963-01-10,716981,64.59,64.71
1963-01-11,716982,64.71,64.85
1963-01-14,716985,64.85,65.2
1963-01-15,716986,65.2,65.11
1963-01-16,716987,65.11,64.67
1963-01-17,716988,64.67,65.13
1963-01-18,716989,65.13,65.18
1963-01-21,716992,65.18,65.28
1963-01-22,716993,65.28,65.44
1963-01-23,716994,65.44,65.62
1963-01-24,716995,65.62,65.75
1963-01-25,716996,65.75,65.92
1963-01-28,716999,65.92,66.24
1963-01-29,717000,66.24,66.23
1963-01-30,717001,66.23,65.85
1963-01-31,717002,65.85,66.2
1963-02-01,717003,66.31,66.31
1963-02-04,717006,66.31,66.17
1963-02-05,717007,66.17,66.11
1963-02-06,717008,66.11,66.4
1963-02-07,717009,66.4,66.17
1963-02-08,717010,66.17,66.17
1963-02-11,717013,66.17,65.76
1963-02-12,717014,65.76,65.83
1963-02-13,717015,65.83,66.15
1963-02-14,717016,66.15,66.35
1963-02-15,717017,66.35,66.41
1963-02-18,717020,66.41,66.52
1963-02-19,717021,66.52,66.2
1963-02-20,717022,66.2,65.83
1963-02-21,717023,65.83,65.92
1963-02-25,717027,65.92,65.46
1963-02-26,717028,65.46,65.47
1963-02-27,717029,65.47,65.01
