algo,ydate,probup,pctgain,holding_period
ab,2002-02-06,0.55139676658401,-0.3100,1day
ab,2002-02-07,0.52481149487579,1.4900,1day
ab,2002-02-08,0.540784988264397,1.4300,1day
ab,2002-02-11,0.513142017139708,-0.4000,1day
ab,2002-02-12,0.459595136650367,0.9900,1day
ab,2002-02-13,0.505652713336517,-0.1800,1day
ab,2002-02-14,0.492375664397322,-1.1000,1day
ab,2002-02-15,0.491162542483091,-1.8900,1day
ab,2002-02-19,0.50727069325335,1.3500,1day
ab,2002-02-20,0.541075531170535,-1.5500,1day
ab,2002-02-21,0.488623406657855,0.8200,1day
ab,2002-02-22,0.506386143797775,1.8000,1day
ab,2002-02-25,0.531849305737799,0.0000,1day
ab,2002-02-26,0.462597432972522,0.0500,1day
ab,2002-02-27,0.466191416377394,-0.2800,1day
ab,2002-02-28,0.497423061540769,2.2600,1day
ab,2002-03-01,0.520779732330036,1.9500,1day
ab,2002-03-04,0.495316123191582,-0.6700,1day
ab,2002-03-05,0.406974817972185,1.4500,1day
ab,2002-03-06,0.482847306208089,-0.4500,1day
ab,2002-03-07,0.46390698772091,0.5800,1day
ab,2002-03-08,0.469356640164815,0.3400,1day
ab,2002-03-11,0.485795938498554,-0.2300,1day
ab,2002-03-12,0.465563770037384,-0.9900,1day
ab,2002-03-13,0.479850665130238,-0.0900,1day
ab,2002-03-14,0.498887425245588,1.1400,1day
ab,2002-03-15,0.514433552642094,-0.0500,1day
ab,2002-03-18,0.485142064731189,0.4100,1day
ab,2002-03-19,0.485123679036937,-1.5800,1day
ab,2002-03-20,0.474434689865105,0.1500,1day
ab,2002-03-21,0.518104171507721,-0.4200,1day
ab,2002-03-22,0.520302477955679,-1.4700,1day
ab,2002-03-25,0.493762000254012,0.5800,1day
ab,2002-03-26,0.535270590497557,0.5300,1day
ab,2002-03-27,0.520265547904322,0.2500,1day
ab,2002-03-28,0.48538038832006,-0.0700,1day
ab,2002-04-01,0.493842768063029,-0.8500,1day
ab,2002-04-02,0.511804017728634,-1.0000,1day
ab,2002-04-03,0.520172565250563,0.0800,1day
ab,2002-04-04,0.543661181962673,-0.3200,1day
ab,2002-04-05,0.517064316530167,0.2300,1day
ab,2002-04-08,0.529859291349804,-0.6700,1day
ab,2002-04-09,0.499429127123695,1.1300,1day
ab,2002-04-10,0.532179877094232,-2.3700,1day
ab,2002-04-11,0.47631346795562,0.6600,1day
ab,2002-04-12,0.539836605354432,-0.7600,1day
ab,2002-04-15,0.538906098035354,2.3400,1day
ab,2002-04-16,0.533026489495717,-0.2000,1day
ab,2002-04-17,0.487911705363865,-0.1400,1day
ab,2002-04-18,0.47628529957498,0.0600,1day
ab,2002-04-19,0.499758533728247,-1.5400,1day
ab,2002-04-22,0.489671005978606,-0.6200,1day
ab,2002-04-23,0.520748124127611,-0.7100,1day
ab,2002-04-24,0.52565486519246,-0.1500,1day
ab,2002-04-25,0.51805935223788,-1.3900,1day
ab,2002-04-26,0.494517546789667,-1.0100,1day
ab,2002-04-29,0.524143195290125,1.0800,1day
ab,2002-04-30,0.553090083269396,0.8900,1day
ab,2002-05-01,0.518636783460614,-0.1700,1day
ab,2002-05-02,0.483313457599567,-1.0300,1day
ab,2002-05-03,0.496422534275364,-1.9300,1day
ab,2002-05-06,0.520578232624215,-0.3000,1day
ab,2002-05-07,0.545642129823183,3.7500,1day
ab,2002-05-08,0.56378023035862,-1.4500,1day
ab,2002-05-09,0.439426286696288,-1.6800,1day
ab,2002-05-10,0.462431013382551,1.8500,1day
ab,2002-05-13,0.553124702392683,2.1100,1day
ab,2002-05-14,0.538085242134122,-0.5700,1day
ab,2002-05-15,0.438421012899578,0.6600,1day
ab,2002-05-16,0.482647175487419,0.7600,1day
ab,2002-05-17,0.511588617999697,-1.3300,1day
ab,2002-05-20,0.459230199587981,-1.1000,1day
ab,2002-05-21,0.490002283106022,0.5700,1day
ab,2002-05-22,0.536420165144473,1.0200,1day
ab,2002-05-23,0.504987804998692,-1.2100,1day
ab,2002-05-24,0.456419543704406,-0.8600,1day
ab,2002-05-28,0.485915289443152,-0.6400,1day
ab,2002-05-29,0.519710403630966,-0.2800,1day
ab,2002-05-30,0.519390373486845,0.2300,1day
ab,2002-05-31,0.517146262352078,-2.4800,1day
ab,2002-06-03,0.495269087607659,0.0000,1day
ab,2002-06-04,0.535416985333093,0.8800,1day
ab,2002-06-05,0.546193905835807,-1.9800,1day
ab,2002-06-06,0.480941552815949,-0.1600,1day
ab,2002-06-07,0.526803097156221,0.3100,1day
ab,2002-06-10,0.548621884798062,-1.6600,1day
ab,2002-06-11,0.510096241211018,0.6600,1day
ab,2002-06-12,0.538451259869945,-1.0500,1day
ab,2002-06-13,0.528090481736546,-0.2300,1day
ab,2002-06-14,0.529977889781046,2.8700,1day
ab,2002-06-17,0.548595244936895,0.0900,1day
ab,2002-06-18,0.466667191228453,-1.6500,1day
ab,2002-06-19,0.472575826498313,-1.3400,1day
ab,2002-06-20,0.533513775276962,-1.7000,1day
ab,2002-06-21,0.548443820730286,0.3600,1day
ab,2002-06-24,0.553054498298402,-1.6700,1day
ab,2002-06-25,0.512551936921337,-0.2700,1day
ab,2002-06-26,0.52463096580405,1.7600,1day
ab,2002-06-27,0.550139338160364,-0.0800,1day
ab,2002-06-28,0.498203707043767,-2.1400,1day
ab,2002-07-01,0.480208663680628,-2.1200,1day
ab,2002-07-02,0.539725451074944,0.6200,1day
ab,2002-07-03,0.584572333253173,3.6700,1day
ab,2002-07-05,0.568480024273672,-1.2200,1day
ab,2002-07-08,0.433621616280581,-2.4700,1day
ab,2002-07-09,0.484148923154483,-3.4000,1day
ab,2002-07-10,0.56043371015961,0.7500,1day
ab,2002-07-11,0.589030802475539,-0.6400,1day
ab,2002-07-12,0.541325254632844,-0.3800,1day
ab,2002-07-15,0.517724465387132,-1.8500,1day
ab,2002-07-16,0.510535001310606,0.5700,1day
ab,2002-07-17,0.551912725964845,-2.7000,1day
ab,2002-07-18,0.497981110080039,-3.8400,1day
ab,2002-07-19,0.56801584054608,-3.2900,1day
ab,2002-07-22,0.626786560047476,-2.7000,1day
ab,2002-07-23,0.631656599746839,5.7300,1day
ab,2002-07-24,0.585287233752412,-0.5600,1day
ab,2002-07-25,0.471240843185148,1.6900,1day
ab,2002-07-26,0.479676190062836,5.4100,1day
ab,2002-07-29,0.581597074258066,0.4200,1day
ab,2002-07-30,0.459613146555224,0.9800,1day
ab,2002-07-31,0.448926597405666,-2.9600,1day
ab,2002-08-01,0.458516996612851,-2.3100,1day
ab,2002-08-02,0.514860426868153,-3.4300,1day
ab,2002-08-05,0.526962488357156,2.9900,1day
ab,2002-08-06,0.518942093360055,2.0000,1day
ab,2002-08-07,0.49791652437251,3.2700,1day
ab,2002-08-08,0.466793134030371,0.3500,1day
ab,2002-08-09,0.420032941381689,-0.5300,1day
ab,2002-08-12,0.474573332676236,-2.1700,1day
ab,2002-08-13,0.500282927430618,4.0000,1day
ab,2002-08-14,0.551089622455759,1.1600,1day
ab,2002-08-15,0.48542828224963,-0.1600,1day
ab,2002-08-16,0.400988392483691,2.3600,1day
ab,2002-08-19,0.446127554238149,-1.4000,1day
ab,2002-08-20,0.398793614252307,1.2700,1day
ab,2002-08-21,0.450697022601004,1.4100,1day
ab,2002-08-22,0.489986759273875,-2.2700,1day
ab,2002-08-23,0.410635287080936,0.7500,1day
ab,2002-08-26,0.495589943847673,-1.3900,1day
ab,2002-08-27,0.46585690946928,-1.8100,1day
ab,2002-08-28,0.501234169845415,-0.0100,1day
ab,2002-08-29,0.526880822625579,-0.1900,1day
ab,2002-08-30,0.51125965452456,-4.1500,1day
ab,2002-09-03,0.472577059632068,1.7500,1day
ab,2002-09-04,0.54230331511975,-1.6000,1day
ab,2002-09-05,0.526375154599805,1.6800,1day
ab,2002-09-06,0.542181490866535,1.0100,1day
ab,2002-09-09,0.530289109549617,0.7300,1day
ab,2002-09-10,0.511909173104212,-0.0100,1day
ab,2002-09-11,0.488859868317198,-2.4800,1day
ab,2002-09-12,0.504782434409021,0.3300,1day
ab,2002-09-13,0.558969671728516,0.1400,1day
ab,2002-09-16,0.553064655180963,-1.9700,1day
ab,2002-09-17,0.479047067843201,-0.4600,1day
ab,2002-09-18,0.542851838716552,-3.0100,1day
ab,2002-09-19,0.5331758328477,0.2500,1day
ab,2002-09-20,0.577748013108416,-1.3800,1day
ab,2002-09-23,0.556970019200767,-1.7300,1day
ab,2002-09-24,0.552727998124439,2.4900,1day
ab,2002-09-25,0.589471058860661,1.8200,1day
ab,2002-09-26,0.552744238134895,-3.2300,1day
ab,2002-09-27,0.44226975749519,-1.4600,1day
ab,2002-09-30,0.568753336958304,4.0000,1day
ab,2002-10-01,0.613351075637583,-2.3600,1day
ab,2002-10-02,0.45576382874066,-1.0800,1day
ab,2002-10-03,0.494500955827291,-2.2400,1day
ab,2002-10-04,0.554915533477058,-1.9100,1day
ab,2002-10-07,0.548086057486403,1.6900,1day
ab,2002-10-08,0.564286357385666,-2.7300,1day
ab,2002-10-09,0.491836357057897,3.5000,1day
ab,2002-10-10,0.551215744528203,3.9100,1day
ab,2002-10-11,0.567417374624628,0.7300,1day
ab,2002-10-14,0.442647642836428,4.7300,1day
ab,2002-10-15,0.513823422418112,-2.4100,1day
ab,2002-10-16,0.402904020934076,2.2300,1day
ab,2002-10-17,0.473961858393138,0.5900,1day
ab,2002-10-18,0.481729456848118,1.7300,1day
ab,2002-10-21,0.443996284480156,-1.0600,1day
ab,2002-10-22,0.400799578388263,0.6700,1day
ab,2002-10-23,0.435222800694765,-1.5200,1day
ab,2002-10-24,0.456150663915317,1.7200,1day
ab,2002-10-25,0.48962784806612,-0.8300,1day
ab,2002-10-28,0.457262283689533,-0.9100,1day
ab,2002-10-29,0.476791730809906,0.9700,1day
ab,2002-10-30,0.512176978388553,-0.5600,1day
ab,2002-10-31,0.476261423293989,1.7200,1day
ab,2002-11-01,0.49957421554587,0.8200,1day
ab,2002-11-04,0.488536042750138,0.7800,1day
ab,2002-11-05,0.463058978206632,0.9100,1day
ab,2002-11-06,0.476167690934995,-2.2900,1day
ab,2002-11-07,0.437370075938414,-0.8800,1day
ab,2002-11-08,0.523840501990846,-2.0700,1day
ab,2002-11-11,0.520531857092435,0.7700,1day
ab,2002-11-12,0.539279109095038,-0.0500,1day
ab,2002-11-13,0.51305492385156,2.4600,1day
ab,2002-11-14,0.510820482261923,0.6100,1day
ab,2002-11-15,0.486934726595704,-1.0400,1day
ab,2002-11-18,0.467890172347043,-0.4000,1day
ab,2002-11-19,0.515159255882634,1.9400,1day
ab,2002-11-20,0.553250851263274,2.1500,1day
ab,2002-11-21,0.501069808722789,-0.3400,1day
ab,2002-11-22,0.434694586906469,0.2500,1day
ab,2002-11-25,0.461100290767041,-2.1000,1day
ab,2002-11-26,0.469326386563038,2.8000,1day
ab,2002-11-27,0.523511415525195,-0.2700,1day
ab,2002-11-29,0.475808389587878,-0.1900,1day
ab,2002-12-02,0.478677058177773,-1.4700,1day
ab,2002-12-03,0.485631256151888,-0.3400,1day
ab,2002-12-04,0.517251262609323,-1.2000,1day
ab,2002-12-05,0.527432170850959,0.6300,1day
ab,2002-12-06,0.542931917693278,-2.2200,1day
ab,2002-12-09,0.490773033100902,1.4000,1day
ab,2002-12-10,0.54308032892668,0.0600,1day
ab,2002-12-11,0.514066010731938,-0.3700,1day
ab,2002-12-12,0.497257916995216,-1.3400,1day
ab,2002-12-13,0.520872117169739,2.3500,1day
ab,2002-12-16,0.560748785500618,-0.8100,1day
ab,2002-12-17,0.491662132128647,-1.3100,1day
ab,2002-12-18,0.484592199016242,-0.7700,1day
ab,2002-12-19,0.542486917320244,1.3000,1day
ab,2002-12-20,0.555925911069625,0.1800,1day
ab,2002-12-23,0.499030611167788,-0.5500,1day
ab,2002-12-24,0.495719299962669,-0.3100,1day
ab,2002-12-26,0.514390507660947,-1.6000,1day
ab,2002-12-27,0.521151681715429,0.4600,1day
ab,2002-12-30,0.549321160569996,0.0500,1day
ab,2002-12-31,0.544056347297492,3.3200,1day
ab,2003-01-02,0.516543423438123,-0.0500,1day
ab,2003-01-03,0.464083000659535,2.2500,1day
ab,2003-01-06,0.482157095201999,-0.6500,1day
ab,2003-01-07,0.478478936319293,-1.4100,1day
ab,2003-01-08,0.482886993142006,1.9400,1day
ab,2003-01-09,0.51911969638031,0.0000,1day
ab,2003-01-10,0.481484417375107,-0.1400,1day
ab,2003-01-13,0.44975639639062,0.5800,1day
ab,2003-01-14,0.477476001277071,-1.4400,1day
ab,2003-01-15,0.46898164170078,-0.3900,1day
ab,2003-01-16,0.49941079890138,-1.4000,1day
ab,2003-01-17,0.505679320124143,-1.5700,1day
ab,2003-01-21,0.529915926840568,-1.0400,1day
ab,2003-01-22,0.539538153844153,1.0200,1day
ab,2003-01-23,0.536846426528967,-2.9200,1day
ab,2003-01-24,0.49789341492806,-1.6200,1day
ab,2003-01-27,0.550064289440971,1.3100,1day
ab,2003-01-28,0.578971672264712,0.6800,1day
ab,2003-01-29,0.541787512523314,-2.2800,1day
ab,2003-01-30,0.483805465218767,1.3100,1day
ab,2003-01-31,0.54526905064119,0.5400,1day
ab,2003-02-03,0.536179686583876,-1.4100,1day
ab,2003-02-04,0.484582181506092,-0.5400,1day
ab,2003-02-05,0.516211846330469,-0.6400,1day
ab,2003-02-06,0.538213838738604,-1.0100,1day
ab,2003-02-07,0.513106447531833,0.7600,1day
ab,2003-02-10,0.520673508297605,-0.8100,1day
ab,2003-02-11,0.502015302509252,-1.2700,1day
ab,2003-02-12,0.505713944185584,-0.1600,1day
ab,2003-02-13,0.531355844903085,2.1400,1day
ab,2003-02-14,0.535161588732977,1.9500,1day
ab,2003-02-18,0.501655708008073,-0.7100,1day
ab,2003-02-19,0.455854195488779,-0.9500,1day
ab,2003-02-20,0.487234129444656,1.3200,1day
ab,2003-02-21,0.526708317036494,-1.8400,1day
ab,2003-02-24,0.466456454597383,0.7200,1day
ab,2003-02-25,0.48785087822766,-1.3100,1day
ab,2003-02-26,0.483220304729107,1.1800,1day
ab,2003-02-27,0.486614187894003,0.4600,1day
ab,2003-02-28,0.47301460610141,-0.7500,1day
ab,2003-03-03,0.46782792928829,-1.5400,1day
ab,2003-03-04,0.49740860769949,0.9600,1day
ab,2003-03-05,0.533459247627322,-0.9300,1day
ab,2003-03-06,0.4902811791485,0.8300,1day
ab,2003-03-07,0.496671358614544,-2.5800,1day
ab,2003-03-10,0.472369534106553,-0.8400,1day
ab,2003-03-11,0.517145710232557,0.4300,1day
ab,2003-03-12,0.527649164278127,3.4500,1day
ab,2003-03-13,0.525208553836609,0.1600,1day
ab,2003-03-14,0.452876068528692,3.5400,1day
ab,2003-03-17,0.479449424360724,0.4200,1day
ab,2003-03-18,0.455607653204018,0.8700,1day
ab,2003-03-19,0.458323185688254,0.1900,1day
ab,2003-03-20,0.465572925044546,2.3000,1day
ab,2003-03-21,0.482707524981391,-3.5200,1day
ab,2003-03-24,0.394830231442729,1.2200,1day
ab,2003-03-25,0.458360720118588,-0.5500,1day
ab,2003-03-26,0.466269293744945,-0.1600,1day
ab,2003-03-27,0.453083641001119,-0.5800,1day
ab,2003-03-28,0.461992842266495,-1.7700,1day
ab,2003-03-31,0.494513800414027,1.2100,1day
ab,2003-04-01,0.515916111879816,2.6100,1day
ab,2003-04-02,0.513949353888869,-0.5100,1day
ab,2003-04-03,0.44954080640779,0.2700,1day
ab,2003-04-04,0.48700097020572,0.1200,1day
ab,2003-04-07,0.497946944253712,-0.1900,1day
ab,2003-04-08,0.49075282479057,-1.4000,1day
ab,2003-04-09,0.480859493218335,0.6500,1day
ab,2003-04-10,0.507557362841252,-0.3800,1day
ab,2003-04-11,0.484049861526636,1.9500,1day
ab,2003-04-14,0.473938157409886,0.6300,1day
ab,2003-04-15,0.468949517374267,-1.2200,1day
ab,2003-04-16,0.456967922521748,1.5500,1day
ab,2003-04-17,0.500200281138136,-0.1800,1day
ab,2003-04-21,0.482584241397265,2.1700,1day
ab,2003-04-22,0.473083113425092,0.8400,1day
ab,2003-04-23,0.461483986829311,-0.8300,1day
ab,2003-04-24,0.43536073570544,-1.3800,1day
ab,2003-04-25,0.469811142870255,1.7800,1day
ab,2003-04-28,0.50265983519257,0.3300,1day
ab,2003-04-29,0.474546970845102,-0.1000,1day
ab,2003-04-30,0.446867858750879,-0.0700,1day
ab,2003-05-01,0.467279798848614,1.5000,1day
ab,2003-05-02,0.494974296562605,-0.3800,1day
ab,2003-05-05,0.46141052511088,0.8500,1day
ab,2003-05-06,0.478786436886198,-0.5100,1day
ab,2003-05-07,0.483766345659315,-1.0100,1day
ab,2003-05-08,0.474243961368379,1.4300,1day
ab,2003-05-09,0.494280413420786,1.2500,1day
ab,2003-05-12,0.487068957577376,-0.3000,1day
ab,2003-05-13,0.446227123828146,-0.3200,1day
ab,2003-05-14,0.468096867494272,0.7900,1day
ab,2003-05-15,0.498493588738371,-0.2500,1day
ab,2003-05-16,0.478090321442633,-2.4900,1day
ab,2003-05-19,0.467426410052532,-0.1100,1day
ab,2003-05-20,0.524938703922217,0.4000,1day
ab,2003-05-21,0.517171196975207,0.9200,1day
ab,2003-05-22,0.480415064929769,0.1400,1day
ab,2003-05-23,0.472076102358853,1.9600,1day
ab,2003-05-27,0.495727335227152,0.1800,1day
ab,2003-05-28,0.479382055757004,-0.3800,1day
ab,2003-05-29,0.467748345040102,1.4700,1day
ab,2003-05-30,0.508298568423909,0.3500,1day
ab,2003-06-02,0.486200252887056,0.4700,1day
ab,2003-06-03,0.453327342947519,1.5100,1day
ab,2003-06-04,0.46924930838342,0.4000,1day
ab,2003-06-05,0.451613677615096,-0.2400,1day
ab,2003-06-06,0.446961304700032,-1.2000,1day
ab,2003-06-09,0.465061971885278,0.9100,1day
ab,2003-06-10,0.503809848378654,1.2800,1day
ab,2003-06-11,0.485518164771617,0.1000,1day
ab,2003-06-12,0.454460838010414,-0.9900,1day
ab,2003-06-13,0.458558453909255,2.2400,1day
ab,2003-06-16,0.504191030163293,0.0900,1day
ab,2003-06-17,0.467198088111404,-0.1600,1day
ab,2003-06-18,0.460440836890349,-1.5200,1day
ab,2003-06-19,0.483187210854928,0.1000,1day
ab,2003-06-20,0.51095619389014,-1.4100,1day
ab,2003-06-23,0.486851205163847,0.1800,1day
ab,2003-06-24,0.507034566041967,-0.8300,1day
ab,2003-06-25,0.5062616412667,1.0800,1day
ab,2003-06-26,0.515702693003181,-0.9700,1day
ab,2003-06-27,0.482839054756003,-0.1800,1day
ab,2003-06-30,0.516008371820122,0.8000,1day
ab,2003-07-01,0.533228597259574,1.1600,1day
ab,2003-07-02,0.517177296800546,-0.8100,1day
ab,2003-07-03,0.472755579542072,1.9000,1day
ab,2003-07-07,0.505235067899329,0.3400,1day
ab,2003-07-08,0.48636972517131,-0.5600,1day
ab,2003-07-09,0.467000836404511,-1.3500,1day
ab,2003-07-10,0.48542281192368,0.9500,1day
ab,2003-07-11,0.524389477920529,0.5700,1day
ab,2003-07-14,0.490214399698903,-0.3400,1day
ab,2003-07-15,0.467906713107572,-0.6300,1day
ab,2003-07-16,0.488298891870869,-1.2400,1day
ab,2003-07-17,0.510969734222007,1.1800,1day
ab,2003-07-18,0.519747676259572,-1.4600,1day
ab,2003-07-21,0.494490854366083,0.9500,1day
ab,2003-07-22,0.507367068171068,0.0500,1day
ab,2003-07-23,0.506710126843738,-0.7100,1day
ab,2003-07-24,0.486480357237651,1.7400,1day
ab,2003-07-25,0.518682142154212,-0.2200,1day
ab,2003-07-28,0.499283346534006,-0.7300,1day
ab,2003-07-29,0.483864519714371,-0.1800,1day
ab,2003-07-30,0.515187225798432,0.2900,1day
ab,2003-07-31,0.513441740991002,-1.0300,1day
ab,2003-08-01,0.489199695190953,0.2700,1day
ab,2003-08-04,0.502732332711101,-1.7700,1day
ab,2003-08-05,0.493218196122246,0.1700,1day
ab,2003-08-06,0.519538738844936,0.7300,1day
ab,2003-08-07,0.521904068873601,0.3600,1day
ab,2003-08-08,0.507479833571388,0.3100,1day
ab,2003-08-11,0.494586988474959,1.0000,1day
ab,2003-08-12,0.51074059763515,-0.6400,1day
ab,2003-08-13,0.490889600909934,0.6600,1day
ab,2003-08-14,0.508009931904093,0.0200,1day
ab,2003-08-15,0.50134421532599,0.9200,1day
ab,2003-08-18,0.49369645854055,0.2600,1day
ab,2003-08-19,0.480116489314372,-0.2000,1day
ab,2003-08-20,0.477488976820202,0.3000,1day
ab,2003-08-21,0.493942735338328,-1.0200,1day
ab,2003-08-22,0.483818770962384,0.0700,1day
ab,2003-08-25,0.50139236440865,0.3000,1day
ab,2003-08-26,0.50756013681907,0.0100,1day
ab,2003-08-27,0.489606816055703,0.6100,1day
ab,2003-08-28,0.495616319132409,0.5200,1day
ab,2003-08-29,0.49406957764729,1.3900,1day
ab,2003-09-02,0.493445954180237,0.4200,1day
ab,2003-09-03,0.476338157360534,0.1700,1day
ab,2003-09-04,0.475526123944187,-0.6400,1day
ab,2003-09-05,0.490017285700288,1.0000,1day
ab,2003-09-08,0.497488895060109,-0.8200,1day
ab,2003-09-09,0.476503608158976,-1.2000,1day
ab,2003-09-10,0.483386372414342,0.5400,1day
ab,2003-09-11,0.516995122990851,0.2200,1day
ab,2003-09-12,0.507371633507665,-0.3800,1day
ab,2003-09-15,0.483922361594948,1.4300,1day
ab,2003-09-16,0.514514160370539,-0.3300,1day
ab,2003-09-17,0.496723112208725,1.3300,1day
ab,2003-09-18,0.505920211959654,-0.3200,1day
ab,2003-09-19,0.492393437697859,-1.3000,1day
ab,2003-09-22,0.491188209685782,0.6100,1day
ab,2003-09-23,0.521878663196856,-1.9100,1day
ab,2003-09-24,0.488295510885879,-0.6100,1day
ab,2003-09-25,0.514594473462866,-0.6400,1day
ab,2003-09-26,0.525738112940907,0.9800,1day
ab,2003-09-29,0.51672057747717,-1.0500,1day
ab,2003-09-30,0.492511240671089,2.2300,1day
ab,2003-10-01,0.521955879152441,0.2000,1day
ab,2003-10-02,0.510354567644451,0.9400,1day
ab,2003-10-03,0.49983593835812,0.4400,1day
ab,2003-10-06,0.494407103331878,0.4700,1day
ab,2003-10-07,0.503015443709794,-0.5300,1day
ab,2003-10-08,0.484551096821839,0.4800,1day
ab,2003-10-09,0.492948731355665,-0.0600,1day
ab,2003-10-10,0.479671470123676,0.7000,1day
ab,2003-10-13,0.480774837927198,0.4000,1day
ab,2003-10-14,0.475894211279597,-0.2600,1day
ab,2003-10-15,0.473146721603161,0.3200,1day
ab,2003-10-16,0.493561066752251,-1.0200,1day
ab,2003-10-17,0.485452259899272,0.5200,1day
ab,2003-10-20,0.507951060370366,0.1300,1day
ab,2003-10-21,0.506721973275583,-1.5000,1day
ab,2003-10-22,0.47849818293917,0.3300,1day
ab,2003-10-23,0.51637990481618,-0.4700,1day
ab,2003-10-24,0.506007295765947,0.2200,1day
ab,2003-10-27,0.504183823364559,1.5200,1day
ab,2003-10-28,0.517567822017577,0.1300,1day
ab,2003-10-29,0.492295753277865,-0.1100,1day
ab,2003-10-30,0.491856552849583,0.3600,1day
ab,2003-10-31,0.511171391255844,0.7900,1day
ab,2003-11-03,0.511528330855125,-0.5400,1day
ab,2003-11-04,0.490129380969922,-0.1400,1day
ab,2003-11-05,0.488726995979936,0.5900,1day
ab,2003-11-06,0.508304086661715,-0.4600,1day
ab,2003-11-07,0.488358746664577,-0.5800,1day
ab,2003-11-10,0.483662507119176,-0.0500,1day
ab,2003-11-11,0.514854404148574,1.1400,1day
ab,2003-11-12,0.514435436660558,-0.0100,1day
ab,2003-11-13,0.488007833257469,-0.7600,1day
ab,2003-11-14,0.480975717659485,-0.6400,1day
ab,2003-11-17,0.514805706497917,-0.9100,1day
ab,2003-11-18,0.512661429246828,0.8000,1day
ab,2003-11-19,0.517864350967069,-0.8400,1day
ab,2003-11-20,0.490689314641438,0.1600,1day
ab,2003-11-21,0.497035771064035,1.6200,1day
ab,2003-11-24,0.515172013965362,0.1700,1day
ab,2003-11-25,0.481770500577046,0.4300,1day
ab,2003-11-26,0.48580500663518,-0.0200,1day
ab,2003-11-28,0.499284534627449,1.1300,1day
ab,2003-12-01,0.500988581335338,-0.3300,1day
ab,2003-12-02,0.47586927109181,-0.1800,1day
ab,2003-12-03,0.471032783920602,0.4700,1day
ab,2003-12-04,0.495793925356871,-0.7700,1day
ab,2003-12-05,0.472808699039404,0.7300,1day
ab,2003-12-08,0.48282718164564,-0.8500,1day
ab,2003-12-09,0.482076937443258,-0.1100,1day
ab,2003-12-10,0.489620195107572,1.1500,1day
ab,2003-12-11,0.510159138770534,0.2700,1day
ab,2003-12-12,0.487473942137829,-0.5700,1day
ab,2003-12-15,0.472905474581989,0.6600,1day
ab,2003-12-16,0.505487856134661,0.1300,1day
ab,2003-12-17,0.497106827469377,1.1800,1day
ab,2003-12-18,0.493192493540768,-0.0500,1day
ab,2003-12-19,0.474188831536034,0.3900,1day
ab,2003-12-22,0.480327822144852,0.2800,1day
ab,2003-12-23,0.48142238715356,-0.1800,1day
ab,2003-12-24,0.479617940622805,0.1700,1day
ab,2003-12-26,0.489547329240029,1.2400,1day
ab,2003-12-29,0.496337916294843,0.0100,1day
ab,2003-12-30,0.462942407261893,0.2100,1day
ab,2003-12-31,0.467850962259836,-0.3100,1day
ab,2004-01-02,0.494224829587126,1.2400,1day
ab,2004-01-05,0.490517237007064,0.1300,1day
ab,2004-01-06,0.480100224961219,0.2400,1day
ab,2004-01-07,0.471092362330454,0.5000,1day
ab,2004-01-08,0.486642323146821,-0.8900,1day
ab,2004-01-09,0.480579491792358,0.4800,1day
ab,2004-01-12,0.495606881185019,-0.5300,1day
ab,2004-01-13,0.498353693358769,0.8300,1day
ab,2004-01-14,0.488242438154725,0.1400,1day
